State_Name,County,Type,ALand,Median
Louisiana,Acadia Parish,Track,1744353,31092
Louisiana,Acadia Parish,Track,2024213,36482
Louisiana,Acadia Parish,Track,1226280,31249
Louisiana,Acadia Parish,Track,1141133,12481
Louisiana,Acadia Parish,Track,10050690,15878
Louisiana,Acadia Parish,Track,851301,26104
Louisiana,Acadia Parish,Track,1634059,40787
Louisiana,Acadia Parish,Track,296707,12588
Louisiana,Acadia Parish,Track,637786,26981
Louisiana,Acadia Parish,Track,1850090,41384
Louisiana,Acadia Parish,Track,2521142,300000
Louisiana,Acadia Parish,Track,2183414,20407
Louisiana,Acadia Parish,Track,1049368,19399
Louisiana,Acadia Parish,Track,906563,21787
Louisiana,Acadia Parish,Track,7166909,90486
Louisiana,Acadia Parish,Track,9104038,20560
Louisiana,Acadia Parish,Track,42147721,16481
Louisiana,Acadia Parish,Track,342954,15785
Louisiana,Acadia Parish,Track,714148,30043
Louisiana,Acadia Parish,Track,948296,28333
Louisiana,Acadia Parish,Track,325487,59206
Louisiana,Acadia Parish,Track,403725,27474
Louisiana,Acadia Parish,Track,1682323,66901
Louisiana,Acadia Parish,Track,1736113,25288
Louisiana,Acadia Parish,Track,385316,30093
Louisiana,Acadia Parish,Track,1302981,37550
Louisiana,Acadia Parish,Track,621607094,33765
Louisiana,Acadia Parish,Track,437252,11611
Louisiana,Acadia Parish,Track,162333,6688
Louisiana,Acadia Parish,Track,1702868,67431
Louisiana,Acadia Parish,Track,1245299,116540
Louisiana,Acadia Parish,Track,387115,12755
Louisiana,Acadia Parish,Track,819671,12411
Louisiana,Acadia Parish,Track,853931,17092
Louisiana,Acadia Parish,Track,655082,16244
Louisiana,Acadia Parish,Track,322973,50945
Louisiana,Acadia Parish,Track,561775,72120
Louisiana,Acadia Parish,Track,6506447,38433
Louisiana,Acadia Parish,Track,527929,23095
Louisiana,Acadia Parish,Track,786994,71244
Louisiana,Acadia Parish,Track,455271,47912
Louisiana,Acadia Parish,Track,447631,67471
Louisiana,Acadia Parish,Track,395247,56623
Louisiana,Acadia Parish,Track,1048696,300000
Louisiana,Acadia Parish,Track,769515,300000
Louisiana,Acadia Parish,Track,642676,43738
Louisiana,Acadia Parish,Track,579023,66981
Louisiana,Acadia Parish,Track,930273,22539
Louisiana,Acadia Parish,Track,0,0
Louisiana,Acadia Parish,Track,2645471,93828
Louisiana,Acadia Parish,Track,5029288,17270
Louisiana,Acadia Parish,Track,565122,12398
Louisiana,Acadia Parish,Track,474280,14307
Louisiana,Acadia Parish,Track,4173683,47838
Louisiana,Acadia Parish,Track,2177608,20433
Louisiana,Acadia Parish,Track,2635193,15446
Louisiana,Acadia Parish,Track,5380176,22912
Louisiana,Acadia Parish,Track,33340974,58326
Louisiana,Acadia Parish,Track,4609452,37617
Louisiana,Acadia Parish,Track,426470502,50383
Louisiana,Acadia Parish,Track,77689070,16543
Louisiana,Acadia Parish,Track,9332624,126507
Louisiana,Acadia Parish,Track,231870249,44090
Louisiana,Acadia Parish,Track,116058789,22622
Louisiana,Acadia Parish,Track,5578846,27392
Louisiana,Acadia Parish,Track,7758558,0
Louisiana,Acadia Parish,Track,32318364,300000
Louisiana,Acadia Parish,Track,13149856,45288
Louisiana,Acadia Parish,Track,666487758,32747
Louisiana,Acadia Parish,Track,265266929,71201
Louisiana,Acadia Parish,Track,1677730,66811
Louisiana,Acadia Parish,Track,72814413,65587
Louisiana,Acadia Parish,Track,187178163,43651
Louisiana,Acadia Parish,Track,16834916,42843
Louisiana,Acadia Parish,Track,1724793,16550
Louisiana,Acadia Parish,Track,3620475,47187
Louisiana,Acadia Parish,Track,21514372,23544
Louisiana,Acadia Parish,Track,240657814,48777
Louisiana,Acadia Parish,Track,516526491,43382
Louisiana,Acadia Parish,Track,117658020,48317
Louisiana,Acadia Parish,Track,904354444,43832
Louisiana,Acadia Parish,Track,1601133,95737
Louisiana,Acadia Parish,Track,222422427,28399
Louisiana,Acadia Parish,Track,476831231,34855
Louisiana,Acadia Parish,Track,27796606,26065
Louisiana,Acadia Parish,Track,646506950,300000
Louisiana,Acadia Parish,Track,21658207,54857
Louisiana,Acadia Parish,Track,60246587,20875
Louisiana,Acadia Parish,Track,4837571,73966
Louisiana,Acadia Parish,Track,1360742,43658
Louisiana,Acadia Parish,Track,916925,45354
Louisiana,Acadia Parish,Track,12742648,53367
Louisiana,Acadia Parish,Track,740469,68689
Louisiana,Acadia Parish,Track,3025984,67032
Louisiana,Acadia Parish,Track,308769693,49181
Louisiana,Acadia Parish,Track,11479240,56399
Louisiana,Acadia Parish,Track,530985873,52038
Louisiana,Acadia Parish,Track,68501264,39518
Louisiana,Acadia Parish,Track,233776313,26408
Louisiana,Acadia Parish,Track,5118764,56424
Louisiana,Acadia Parish,Track,23802034,55672
Louisiana,Acadia Parish,Track,6570476,54171
Louisiana,Acadia Parish,Track,444353602,18612
Louisiana,Acadia Parish,Track,199406634,42479
Louisiana,Acadia Parish,Track,595742,84361
Louisiana,Acadia Parish,Track,117077006,45878
Louisiana,Acadia Parish,Track,3267787,23706
Louisiana,Acadia Parish,Track,4362076,23605
Louisiana,Acadia Parish,Track,4511533,15807
Louisiana,Acadia Parish,Track,24033076,40396
Louisiana,Acadia Parish,Track,129081071,300000
Louisiana,Acadia Parish,Track,78955788,48360
Louisiana,Acadia Parish,Track,99897666,47456
Louisiana,Acadia Parish,Track,8671156,300000
Louisiana,Acadia Parish,Track,19308354,68375
Louisiana,Acadia Parish,Track,1188748,45674
Louisiana,Acadia Parish,Track,409725236,48053
Louisiana,Acadia Parish,Track,9316454,42458
Louisiana,Acadia Parish,Track,0,0
Louisiana,Acadia Parish,Track,236380694,47235
Louisiana,Acadia Parish,Track,21427979,91781
Louisiana,Acadia Parish,Track,35321276,96241
Louisiana,Acadia Parish,Track,4767108,38315
Louisiana,Acadia Parish,Track,52747903,32181
Louisiana,Acadia Parish,Track,93369486,31798
Louisiana,Acadia Parish,Track,7131227,74873
Louisiana,Acadia Parish,Track,2011059,49940
Louisiana,Acadia Parish,Track,5788919,26526
Louisiana,Acadia Parish,Track,3974045,43503
Louisiana,Acadia Parish,Track,10530386,33192
Louisiana,Acadia Parish,Track,11342747,82055
Louisiana,Acadia Parish,Track,29562367,300000
Louisiana,Acadia Parish,Track,148272308,17124
Louisiana,Acadia Parish,Track,424483396,64493
Louisiana,Acadia Parish,Track,70533975,35527
Louisiana,Acadia Parish,Track,61810938,30061
Louisiana,Acadia Parish,Track,5510651,34397
Louisiana,Acadia Parish,Track,3793394,55350
Louisiana,Acadia Parish,Track,22788415,46452
Louisiana,Acadia Parish,Track,98390040,73812
Louisiana,Acadia Parish,Track,45059691,46380
Louisiana,Acadia Parish,Track,19111967,44775
Louisiana,Acadia Parish,Track,1817878,50843
Louisiana,Acadia Parish,Track,19778162,42071
Louisiana,Acadia Parish,Track,6128301,15364
Louisiana,Acadia Parish,Track,49242184,300000
Louisiana,Acadia Parish,Track,423401665,38950
Louisiana,Acadia Parish,Track,267478494,23623
Louisiana,Acadia Parish,Track,1267470,51734
Louisiana,Acadia Parish,Track,848217490,46323
Louisiana,Acadia Parish,Track,21081533,16580
Louisiana,Acadia Parish,Track,650561184,38407
Louisiana,Acadia Parish,Track,246427214,57954
Louisiana,Acadia Parish,Track,4283110,18931
Louisiana,Acadia Parish,Track,31969986,48982
Louisiana,Acadia Parish,Track,828533029,52324
Louisiana,Acadia Parish,Track,660101621,41026
Louisiana,Acadia Parish,Track,27930037,49294
Louisiana,Acadia Parish,Track,17983022,0
Louisiana,Acadia Parish,Track,1012612,32677
Louisiana,Acadia Parish,Track,214408027,50866
Louisiana,Acadia Parish,Track,245160458,34045
Louisiana,Acadia Parish,Track,316864423,41656
Louisiana,Acadia Parish,Track,4486856,15312
Louisiana,Acadia Parish,Track,17905687,24114
Louisiana,Acadia Parish,Track,345208130,29771
Louisiana,Acadia Parish,Track,3159789,24715
Louisiana,Acadia Parish,Track,334687063,32561
Louisiana,Acadia Parish,Track,338698991,44543
Louisiana,Acadia Parish,Track,281524261,20274
Louisiana,Acadia Parish,Track,1384283,41958
Louisiana,Acadia Parish,Track,153719897,300000
Louisiana,Acadia Parish,Track,1169914950,30918
Louisiana,Acadia Parish,Track,12452315,21214
Louisiana,Acadia Parish,Track,33624512,27893
Louisiana,Acadia Parish,Track,1007069,53199
Louisiana,Acadia Parish,Track,515831034,50877
Louisiana,Acadia Parish,Track,20768487,41069
Louisiana,Acadia Parish,Track,3822404,34863
Louisiana,Acadia Parish,Track,15992499,33883
Louisiana,Acadia Parish,Track,62388618,86656
Louisiana,Acadia Parish,Track,5259566,57700
Louisiana,Acadia Parish,Track,1701849,38233
Louisiana,Acadia Parish,Track,551659877,45716
Louisiana,Acadia Parish,Track,37429161,59602
Louisiana,Acadia Parish,Track,15280471,35061
Louisiana,Acadia Parish,Track,66705976,61292
Louisiana,Acadia Parish,Track,11554794,64336
Louisiana,Acadia Parish,Track,6373535,25883
Louisiana,Acadia Parish,Track,269951408,36699
Louisiana,Acadia Parish,Track,26692273,22953
Louisiana,Acadia Parish,Track,485454,11235
Louisiana,Acadia Parish,Track,1067315,32870
Louisiana,Acadia Parish,Track,572341,19077
Louisiana,Acadia Parish,Track,1850090,39644
Louisiana,Acadia Parish,Track,1049368,25392
Louisiana,Acadia Parish,Track,928587,35087
Louisiana,Acadia Parish,Track,849629,27774
Louisiana,Acadia Parish,Track,373654,18199
Louisiana,Acadia Parish,Track,86091171,57174
Louisiana,Acadia Parish,Track,931315,36716
Louisiana,Acadia Parish,Track,162333,6688
Louisiana,Acadia Parish,Track,387115,21055
Louisiana,Acadia Parish,Track,655082,18017
Louisiana,Acadia Parish,Track,561775,100357
Louisiana,Acadia Parish,Track,600501,25478
Louisiana,Acadia Parish,Track,1048696,134100
Louisiana,Acadia Parish,Track,522804,56119
Louisiana,Acadia Parish,Track,296774,35135
Louisiana,Acadia Parish,Track,4994993,0
Louisiana,Acadia Parish,Track,929630965,43590
Louisiana,Acadia Parish,Track,1450269,20536
Louisiana,Acadia Parish,Track,7879790,43256
Louisiana,Acadia Parish,Track,78632792,51570
Louisiana,Acadia Parish,Track,20119456,23679
Louisiana,Acadia Parish,Track,302351841,31261
Louisiana,Acadia Parish,Track,72814413,67302
Louisiana,Acadia Parish,Track,2122661,32741
Louisiana,Acadia Parish,Track,16840602,31677
Louisiana,Acadia Parish,Track,6957454,300000
Louisiana,Acadia Parish,Track,202439652,35903
Louisiana,Acadia Parish,Track,2160151,50217
Louisiana,Acadia Parish,Track,60246587,35378
Louisiana,Acadia Parish,Track,14499766,23068
Louisiana,Acadia Parish,Track,704673,19968
Louisiana,Acadia Parish,Track,3025984,66021
Louisiana,Acadia Parish,Track,5651616,43131
Louisiana,Acadia Parish,Track,23802034,47896
Louisiana,Acadia Parish,Track,386740096,29336
Louisiana,Acadia Parish,Track,4362076,19101
Louisiana,Acadia Parish,Track,98281142,41736
Louisiana,Acadia Parish,Track,1816539,40252
Louisiana,Acadia Parish,Track,30516768,28902
Louisiana,Acadia Parish,Track,2701587,31847
Louisiana,Acadia Parish,Track,11031502,124521
Maine,Hancock County,CDP,8223821,44542
Maine,Penobscot County,City,39455700,51916
Maine,Hancock County,CDP,3993192,42793
Maine,Penobscot County,CDP,2476883,35405
Maine,Cumberland County,CDP,4443770,57158
Maine,Aroostook County,CDP,13609941,31718
Maine,Androscoggin County,CDP,9505575,53619
Maine,Androscoggin County,CDP,13838991,34100
Maine,Cumberland County,CDP,16922835,66036
Maine,Kennebec County,CDP,5529868,46976
Maine,Oxford County,CDP,10043504,24729
Maine,Lincoln County,CDP,12630763,18824
Maine,Lincoln County,CDP,10098492,25751
Maine,Androscoggin County,Track,105601603,22323
Maine,Androscoggin County,Track,116655597,32683
Maine,Androscoggin County,Track,178842218,44034
Maine,Androscoggin County,Track,2198012,17068
Maine,Androscoggin County,Track,17650961,36903
Maine,Androscoggin County,Track,181252954,66179
Maine,Androscoggin County,Track,64726302,63476
Maine,Androscoggin County,Track,7834727,55918
Maine,Androscoggin County,Track,14441563,21208
Maine,Androscoggin County,Track,235277062,61399
Maine,Androscoggin County,Track,170982217,52664
Maine,Androscoggin County,Track,91051925,36865
Maine,Androscoggin County,Track,862966169,35679
Maine,Androscoggin County,Track,243111216,38607
Maine,Androscoggin County,Track,39635861,36889
Maine,Androscoggin County,Track,293993696,31083
Maine,Androscoggin County,Track,31178306,67564
Maine,Androscoggin County,Track,175617533,41300
Maine,Androscoggin County,Track,78813353,300000
Maine,Androscoggin County,Track,159000260,60124
Maine,Androscoggin County,Track,6587691,45930
Maine,Androscoggin County,Track,7332232298,300000
Maine,Androscoggin County,Track,124781224,35358
Maine,Androscoggin County,Track,123004492,38020
Maine,Androscoggin County,Track,95565620,30077
Maine,Androscoggin County,Track,202247284,58623
Maine,Androscoggin County,Track,88164079,46992
Maine,Androscoggin County,Track,213309983,42226
Maine,Androscoggin County,Track,428841375,37552
Maine,Androscoggin County,Track,358620957,31015
Maine,Androscoggin County,Track,96227196,48036
Maine,Androscoggin County,Track,295255401,38190
Maine,Androscoggin County,Track,316966857,40472
Maine,Androscoggin County,Track,65760915,69840
Maine,Androscoggin County,Track,9297138,72561
Maine,Androscoggin County,Track,3721999,24823
Maine,Androscoggin County,Track,209948919,36605
Maine,Androscoggin County,Track,143295304,300000
Maine,Androscoggin County,Track,173837319,37924
Maine,Androscoggin County,Track,1875986,40410
Maine,Androscoggin County,Track,32728577,300000
Maine,Androscoggin County,Track,40115403,86807
Maine,Androscoggin County,Track,16120057,31130
Maine,Androscoggin County,Track,51802402,42485
Maine,Androscoggin County,Track,98458128,55047
Maine,Androscoggin County,Track,108503120,60396
Maine,Androscoggin County,Track,30218370,42430
Maine,Androscoggin County,Track,51236458,300000
Maine,Androscoggin County,Track,171033892,45396
Maine,Androscoggin County,Track,6152011,55655
Maine,Androscoggin County,Track,92881118,45260
Maine,Androscoggin County,Track,109418590,60064
Maine,Androscoggin County,Track,3953612,18805
Maine,Androscoggin County,Track,64813184,57964
Maine,Androscoggin County,Track,33944699,53313
Maine,Androscoggin County,Track,224150696,54101
Maine,Androscoggin County,Track,178842218,43995
Maine,Androscoggin County,Track,1532458,33488
Maine,Androscoggin County,Track,235277062,53566
Maine,Androscoggin County,Track,77855805,52825
Maine,Androscoggin County,Track,50974350,31926
Maine,Androscoggin County,Track,3033344955,36392
Maine,Androscoggin County,Track,424086096,37462
Maine,Androscoggin County,Track,17029937,33964
Maine,Androscoggin County,Track,124781224,47720
Maine,Androscoggin County,Track,202247284,47456
Maine,Androscoggin County,Track,354055462,41180
Maine,Androscoggin County,Track,322181281,42878
Maine,Androscoggin County,Track,82916188,61903
Maine,Androscoggin County,Track,32728577,68224
Maine,Androscoggin County,Track,15209166,48141
Maine,Androscoggin County,Track,578670220,39223
Maine,Androscoggin County,Track,51236458,82359
Maine,Androscoggin County,Track,1204261,36713
Maine,Androscoggin County,Track,14778785,66223
Maine,Androscoggin County,Track,1467337,13572
Maine,Androscoggin County,Track,37006693,51834
Maine,Androscoggin County,Track,21418044,58419
Maine,Androscoggin County,Track,153480796,61415
Maine,Androscoggin County,Track,83595019,64401
Maine,Androscoggin County,Track,177085799,30510
Maine,Androscoggin County,Track,150780303,42881
Maine,Androscoggin County,Track,62088319,31551
Maine,Androscoggin County,Track,578670220,38645
Maine,Androscoggin County,Track,41131640,18043
Maine,Androscoggin County,Track,298788592,22746
Maine,Androscoggin County,Track,62088319,32428
Maine,Androscoggin County,Track,45816495,21840
Maine,Androscoggin County,Track,778737,29516
Maine,Androscoggin County,Track,692625239,38573
Maine,Androscoggin County,Track,462934,59160
Maine,Androscoggin County,Track,339546,33691
Maine,Androscoggin County,Track,1393480,41944
Maine,Androscoggin County,Track,1675754,70533
Maine,Androscoggin County,Track,1674759,22355
Maine,Androscoggin County,Track,9696423,45847
Maine,Androscoggin County,Track,10657216,86902
Maine,Androscoggin County,Track,14344040,69438
Maine,Androscoggin County,Track,12982021,46579
Maine,Androscoggin County,Track,1575975,300000
Maine,Androscoggin County,Track,2300232,46204
Maine,Androscoggin County,Track,34552685,300000
Maine,Androscoggin County,Track,68509942,300000
Maine,Androscoggin County,Track,39698049,85104
Maine,Androscoggin County,Track,30913216,300000
Maine,Androscoggin County,Track,1675754,57636
Maine,Androscoggin County,Track,31172281,67224
Maine,Androscoggin County,Track,36908607,300000
Maine,Androscoggin County,Track,6707497,24839
Maine,Androscoggin County,Track,85942940,300000
Maine,Androscoggin County,Track,147103707,49522
Maine,Androscoggin County,Track,110157754,39599
Maine,Androscoggin County,Track,74561857,81468
Maine,Androscoggin County,Track,647380734,67550
Maine,Androscoggin County,Track,442500502,40090
Maine,Androscoggin County,Track,106862180,37471
Maine,Androscoggin County,Track,14344040,59899
Maine,Androscoggin County,Track,133494887,58688
Maine,Androscoggin County,Track,41091327,20696
Maine,Androscoggin County,Track,109404415,29910
Maine,Androscoggin County,Track,257576965,56633
Maine,Androscoggin County,Track,171033892,41544
Maine,Androscoggin County,Track,36506605,31727
Maine,Androscoggin County,Track,33708601,41989
Maine,Androscoggin County,Track,15222109,59106
Maine,Androscoggin County,Track,36319745,53161
Maine,Androscoggin County,Track,88149039,59256
Maine,Androscoggin County,Track,10187671,107529
Maine,Androscoggin County,Track,226905265,52614
Maine,Androscoggin County,Track,114637164,48709
Maine,Androscoggin County,Track,73590940,53465
Maine,Androscoggin County,Track,7137267,58230
Maine,Androscoggin County,Track,24075488,300000
Maine,Androscoggin County,Track,47243112,33480
Maine,Androscoggin County,Track,148687399,29942
Maine,Androscoggin County,Track,28284902,48309
Maine,Androscoggin County,Track,64813184,65799
Maine,Androscoggin County,Track,316155180,57262
Maine,Androscoggin County,Track,54961238,90177
Maine,Androscoggin County,Track,81232409,47698
Maine,Androscoggin County,Track,136947297,51901
Maine,Androscoggin County,Track,28689969,46168
Maine,Androscoggin County,Track,86276274,50203
Maine,Androscoggin County,Track,349174061,40089
Maryland,Howard County,CDP,13608483,300000
Maryland,Prince George's County,CDP,14227834,86270
Maryland,Prince George's County,CDP,2574974,56810
Maryland,Washington County,CDP,4554032,81606
Maryland,Calvert County,CDP,4325808,300000
Maryland,Prince George's County,CDP,9958980,300000
Maryland,Prince George's County,CDP,7271090,77879
Maryland,Prince George's County,CDP,12787997,120153
Maryland,Washington County,CDP,3245495,70352
Maryland,Worcester County,CDP,24624644,300000
Maryland,Montgomery County,CDP,3934980,95022
Maryland,Baltimore County,CDP,7778915,63290
Maryland,Washington County,CDP,1524750,300000
Maryland,Harford County,CDP,11292062,111311
Maryland,Allegany County,CDP,998893,46089
Maryland,Prince George's County,CDP,12572518,137624
Maryland,Anne Arundel County,CDP,6362433,123432
Maryland,Baltimore County,CDP,17853407,55922
Maryland,Washington County,CDP,1170481,300000
Maryland,Washington County,Town,616955,58547
Maryland,Prince George's County,CDP,20936885,68443
Maryland,Garrett County,CDP,993032,300000
Maryland,Talbot County,CDP,6207778,61679
Maryland,Prince George's County,Town,1298526,134352
Maryland,Caroline County,CDP,750397,25182
Maryland,Baltimore County,CDP,13731122,84024
Maryland,Frederick County,Town,1848942,84993
Maryland,Harford County,CDP,28839976,80370
Maryland,Washington County,CDP,397423,300000
Maryland,Frederick County,CDP,28008497,77070
Maryland,Harford County,Town,7868939,66937
Maryland,Allegany County,CDP,3773698,300000
Maryland,Allegany County,CDP,2491414,37301
Maryland,Dorchester County,Town,112219,300000
Maryland,Montgomery County,CDP,3052305,161223
Maryland,Baltimore County,CDP,18049676,59327
Maryland,Washington County,CDP,423361,300000
Maryland,Montgomery County,Village,302326,300000
Maryland,Washington County,Town,291000,48217
Maryland,Talbot County,CDP,12619513,45887
Maryland,Montgomery County,CDP,29928944,116647
Maryland,Wicomico County,Town,4754258,52552
Maryland,Washington County,CDP,219926,0
Maryland,Harford County,CDP,46052900,56435
Maryland,Washington County,CDP,385596,300000
Maryland,Caroline County,Town,4998900,35153
Maryland,Prince George's County,CDP,35726134,105296
Maryland,Allegany County,City,8652760,32206
Maryland,Montgomery County,Town,661974,151595
Maryland,Montgomery County,Town,265499,300000
Maryland,Caroline County,Town,2782247,48340
Maryland,Anne Arundel County,CDP,4359087,111865
Maryland,Dorchester County,Town,6896280,36598
Maryland,Allegany County,Track,2498646,72174
Maryland,Allegany County,Track,2317196,80884
Maryland,Allegany County,Track,1608010,51667
Maryland,Allegany County,Track,3494001,40166
Maryland,Allegany County,Track,842963,59955
Maryland,Allegany County,Track,1006394,62954
Maryland,Allegany County,Track,6732247,69913
Maryland,Allegany County,Track,16713864,300000
Maryland,Allegany County,Track,3571605,86467
Maryland,Allegany County,Track,1183933,57518
Maryland,Allegany County,Track,13886174,92282
Maryland,Allegany County,Track,72083990,102154
Maryland,Allegany County,Track,92967800,101617
Maryland,Allegany County,Track,0,0
Maryland,Allegany County,Track,161181431,67201
Maryland,Allegany County,Track,1336353,23046
Maryland,Allegany County,Track,188561687,57224
Maryland,Allegany County,Track,63571050,86623
Maryland,Allegany County,Track,3152951,63271
Maryland,Allegany County,Track,6795027,50042
Maryland,Allegany County,Track,132078277,59681
Maryland,Allegany County,Track,69126816,55820
Maryland,Allegany County,Track,393198,94958
Maryland,Allegany County,Track,1191051,55082
Maryland,Allegany County,Track,2323952,55534
Maryland,Allegany County,Track,657874,36777
Maryland,Allegany County,Track,304693,12187
Maryland,Allegany County,Track,504968,15556
Maryland,Allegany County,Track,1632325,48677
Maryland,Allegany County,Track,13238827,300000
Maryland,Allegany County,Track,959035,26199
Maryland,Allegany County,Track,374068,29989
Maryland,Allegany County,Track,305829,22400
Maryland,Allegany County,Track,387906,28499
Maryland,Allegany County,Track,217597,94024
Maryland,Allegany County,Track,861732,12937
Maryland,Allegany County,Track,1635744,44032
Maryland,Allegany County,Track,1706885,34748
Maryland,Allegany County,Track,954111,68043
Maryland,Allegany County,Track,387936,42486
Maryland,Allegany County,Track,1023196,54243
Maryland,Allegany County,Track,1089334,42244
Maryland,Allegany County,Track,850296,27424
Maryland,Allegany County,Track,1408317,37500
Maryland,Allegany County,Track,486756416,27599
Maryland,Allegany County,Track,9642966,37852
Maryland,Allegany County,Track,1159591,31464
Maryland,Allegany County,Track,38003978,50089
Maryland,Allegany County,Track,32778798,14714
Maryland,Allegany County,Track,63641895,42134
Maryland,Allegany County,Track,5013100,59562
Maryland,Allegany County,Track,2292138,80955
Maryland,Allegany County,Track,55123363,82414
Maryland,Allegany County,Track,4646349,84505
Maryland,Allegany County,Track,40672161,93034
Maryland,Allegany County,Track,7347539,65174
Maryland,Allegany County,Track,4695954,104781
Maryland,Allegany County,Track,1435327,78480
Maryland,Allegany County,Track,2867878,63364
Maryland,Allegany County,Track,27871597,64012
Maryland,Allegany County,Track,23954157,83617
Maryland,Allegany County,Track,2052526,87502
Maryland,Allegany County,Track,2229516,48465
Maryland,Allegany County,Track,4263226,64881
Maryland,Allegany County,Track,7663892,300000
Maryland,Allegany County,Track,6879478,80656
Maryland,Allegany County,Track,3181054,103517
Maryland,Allegany County,Track,8562086,127735
Maryland,Allegany County,Track,16667639,300000
Maryland,Allegany County,Track,11127410,300000
Maryland,Allegany County,Track,15994857,80813
Maryland,Allegany County,Track,2238648,98577
Maryland,Allegany County,Track,6056087,98963
Maryland,Allegany County,Track,3676832,82152
Maryland,Allegany County,Track,5320975,75279
Maryland,Allegany County,Track,3450462,72098
Maryland,Allegany County,Track,4311198,64319
Maryland,Allegany County,Track,20786846,54015
Maryland,Allegany County,Track,20370909,111031
Maryland,Allegany County,Track,1345544,63319
Maryland,Allegany County,Track,2940757,300000
Maryland,Allegany County,Track,2279375,59516
Maryland,Allegany County,Track,3232663,66382
Maryland,Allegany County,Track,24802059,95885
Maryland,Allegany County,Track,20048700,300000
Maryland,Allegany County,Track,3125779,88593
Maryland,Allegany County,Track,923674,83867
Maryland,Allegany County,Track,1186715,63202
Maryland,Allegany County,Track,2929635,64083
Maryland,Allegany County,Track,2789321,113851
Maryland,Allegany County,Track,2292138,81200
Maryland,Allegany County,Track,39093149,83031
Maryland,Allegany County,Track,1540708,73916
Maryland,Allegany County,Track,2046390,51448
Maryland,Allegany County,Track,6497499,44049
Maryland,Allegany County,Track,3676832,300000
Maryland,Allegany County,Track,2403391,65130
Maryland,Allegany County,Track,3629400,39114
Maryland,Allegany County,Track,3585771,32627
Maryland,Allegany County,Track,2754968,64474
Maryland,Allegany County,Track,9661872,184850
Maryland,Allegany County,Track,2403391,114344
Maryland,Allegany County,Track,4209567,48401
Maryland,Allegany County,Track,63298860,58874
Maryland,Allegany County,Track,93358311,300000
Maryland,Allegany County,Track,25976617,300000
Maryland,Allegany County,Track,9960313,61906
Maryland,Allegany County,Track,121019278,85164
Maryland,Allegany County,Track,1725398,56404
Maryland,Allegany County,Track,2214261,300000
Maryland,Allegany County,Track,8530321,84200
Maryland,Allegany County,Track,24715291,300000
Maryland,Allegany County,Track,18302904,93593
Maryland,Allegany County,Track,4107898,59953
Maryland,Allegany County,Track,5915961,104208
Maryland,Allegany County,Track,2747528,300000
Maryland,Allegany County,Track,551506,48479
Maryland,Allegany County,Track,853516,45928
Maryland,Allegany County,Track,13031063,102970
Maryland,Allegany County,Track,1034832,40651
Maryland,Allegany County,Track,1990525,34835
Maryland,Allegany County,Track,2133996,58404
Maryland,Allegany County,Track,2210504,90695
Maryland,Allegany County,Track,2068705,300000
Maryland,Allegany County,Track,2982316,300000
Maryland,Allegany County,Track,1387326,57822
Maryland,Allegany County,Track,9127548,27674
Maryland,Allegany County,Track,2416132,34674
Maryland,Allegany County,Track,5213300,68091
Maryland,Allegany County,Track,2937651,85348
Maryland,Allegany County,Track,697610,107909
Maryland,Allegany County,Track,16162743,60656
Maryland,Allegany County,Track,3662471,81265
Maryland,Allegany County,Track,2318129,43349
Maryland,Allegany County,Track,2240823,81399
Maryland,Allegany County,Track,6570650,140553
Maryland,Allegany County,Track,2185712,0
Maryland,Allegany County,Track,1244079,146073
Maryland,Allegany County,Track,1204561,34289
Maryland,Allegany County,Track,875053,61176
Maryland,Allegany County,Track,2661346,87829
Maryland,Allegany County,Track,1563412,54989
Maryland,Allegany County,Track,2758832,53367
Maryland,Allegany County,Track,4325241,93354
Maryland,Allegany County,Track,46452680,113293
Maryland,Allegany County,Track,38943407,122762
Maryland,Allegany County,Track,39006142,51363
Maryland,Allegany County,Track,40211348,70188
Maryland,Allegany County,Track,92966367,38877
Maryland,Allegany County,Track,109651130,63119
Maryland,Allegany County,Track,88680994,41580
Maryland,Allegany County,Track,1640762,49579
Maryland,Allegany County,Track,84287869,82925
Maryland,Allegany County,Track,36824563,108110
Maryland,Allegany County,Track,20829798,300000
Maryland,Allegany County,Track,5560236,126502
Maryland,Allegany County,Track,61510592,300000
Maryland,Allegany County,Track,14671466,23388
Maryland,Allegany County,Track,6273603,83440
Maryland,Allegany County,Track,57201431,62015
Maryland,Allegany County,Track,62925431,73780
Maryland,Allegany County,Track,30989177,300000
Maryland,Allegany County,Track,643319,43521
Maryland,Allegany County,Track,176340866,54524
Maryland,Allegany County,Track,4765108,31812
Maryland,Allegany County,Track,10752822,59702
Maryland,Allegany County,Track,28327349,62287
Maryland,Allegany County,Track,53640653,33196
Maryland,Allegany County,Track,32956873,300000
Maryland,Allegany County,Track,16064352,66394
Maryland,Allegany County,Track,98191809,300000
Maryland,Allegany County,Track,5301128,80610
Maryland,Allegany County,Track,4230441,300000
Maryland,Allegany County,Track,1661291,43590
Maryland,Allegany County,Track,5880233,77500
Maryland,Allegany County,Track,17069763,300000
Maryland,Allegany County,Track,107406911,86846
Maryland,Allegany County,Track,110642122,163248
Maryland,Allegany County,Track,120458453,78023
Maryland,Allegany County,Track,4720201,46996
Maryland,Allegany County,Track,111726724,79930
